DATAFLOW,UNIT_MEASURE,MEASURE,FREQ,ECOICOP_1999,BASE_PERIOD,ECOICOP_2018,TIME_PERIOD,OBS_VALUE,UNIT_MULT,OBS_STATUS,DECIMALS,COMMENT_DSET,COMMENT_OBS,COMMENT_TS
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-01,121.63,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-02,121.63,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-03,121.63,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-04,121.63,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-05,124.81,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-06,125.11,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-07,125.11,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-08,125.11,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-09,125.11,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-10,125.11,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-11,125.11,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP06300,2015,_Z,2025-12,125.11,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-01,90.55,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-02,90.67,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-03,90.89,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-04,90.96,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-05,91.01,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-06,91.2,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-07,91.52,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-08,91.67,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-09,91.75,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-10,91.87,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-11,92.08,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2009-12,92.16,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-01,92.49,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-02,92.71,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-03,92.74,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-04,92.86,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-05,92.89,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-06,92.98,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-07,93.1,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-08,93.17,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-09,93.28,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-10,93.33,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-11,93.52,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2010-12,93.6,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-01,93.89,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-02,94.31,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-03,94.41,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-04,94.5,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-05,94.76,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-06,94.85,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-07,94.92,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-08,95.02,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-09,95.25,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-10,95.33,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-11,95.36,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2011-12,95.36,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-01,95.45,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-02,95.5,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-03,95.67,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-04,95.78,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-05,95.88,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-06,96.22,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-07,96.34,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-08,96.33,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-09,96.49,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-10,96.53,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-11,96.56,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2012-12,96.4,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-01,96.54,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-02,96.82,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-03,97.07,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-04,97.15,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-05,97.23,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-06,97.43,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-07,97.6,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-08,97.76,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-09,97.86,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-10,97.86,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-11,97.93,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2013-12,97.97,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-01,98.09,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-02,98.12,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-03,98.17,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-04,98.21,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-05,98.24,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-06,98.3,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-07,98.31,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-08,98.31,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-09,98.57,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-10,98.63,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-11,98.69,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2014-12,98.78,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-01,98.86,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-02,99.29,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-03,99.52,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-04,99.72,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-05,99.88,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-06,100.2,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-07,100.35,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-08,100.4,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-09,100.41,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-10,100.43,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-11,100.46,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2015-12,100.49,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-01,100.61,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-02,100.63,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-03,100.62,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-04,100.75,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-05,100.83,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-06,100.87,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-07,100.83,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-08,100.87,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-09,100.91,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-10,100.96,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-11,101.01,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2016-12,101.33,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-01,101.37,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-02,101.56,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-03,101.61,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-04,101.88,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-05,101.98,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-06,102.03,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-07,102.1,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-08,102.14,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-09,102.16,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-10,102.34,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-11,102.55,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2017-12,102.65,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-01,102.84,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-02,102.86,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-03,102.9,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-04,102.95,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-05,103,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-06,103.03,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-07,103.44,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-08,103.63,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-09,103.63,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-10,103.82,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-11,103.83,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2018-12,103.89,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-01,104.07,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-02,104.21,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-03,104.33,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-04,104.67,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-05,104.67,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-06,104.69,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-07,104.69,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-08,104.69,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-09,104.69,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-10,105.2,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-11,105.32,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2019-12,105.32,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-01,105.43,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-02,105.63,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-03,105.63,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-04,105.72,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-05,105.75,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-06,105.79,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-07,105.87,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-08,105.9,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-09,105.98,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-10,106.07,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-11,106.2,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2020-12,106.22,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-01,106.32,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-02,106.71,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-03,106.72,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-04,106.95,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-05,107.15,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-06,107.5,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-07,107.5,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-08,107.62,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-09,107.67,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-10,107.69,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-11,107.92,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2021-12,107.94,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-01,108.31,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-02,108.42,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-03,108.68,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-04,108.7,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-05,108.83,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-06,109.04,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-07,109.22,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-08,109.28,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-09,109.77,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-10,109.86,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-11,109.93,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2022-12,110.07,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2023-01,110.18,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2023-02,110.36,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2023-03,110.53,0,,2,ECOICOP,,
LU1:DSD_ECOICOP_PRIX@DF_E5401(1.0),IND,IPCN,M,CP041,2015,_Z,2023-04,110.84,0,,2,ECOICOP,,
